GeneName	EntrezID	Inv_mean	Non_mean	Difference	p-value	q-value
A2M	2	8.0282420382873	8.9097493944359	-0.881507356148601	0.000253270602709248	0.00259556663753725
SLC44A3	126969	2.70318366860592	3.47014341429959	-0.766959745693668	0.000253845300713056	0.00259715156654628
LSAMP	4045	1.5735510726135	2.22234434543857	-0.648793272825063	0.000254969236941006	0.00260285796804212
LAG3	3902	2.07040250443686	1.1898830322739	0.880519472162963	0.00025651955745724	0.00261490758497712
CYP39A1	51302	1.39789612613638	2.07822205532227	-0.680325929185889	0.000256574613230404	0.00261490758497712
FGFR3	2261	2.57402442734257	3.82404556929777	-1.25002114195519	0.000258519009508952	0.00262891755289627
CD300A	11314	3.2504634980533	2.52885962929727	0.721603868756028	0.000260833252091957	0.0026480744410678
VDR	7421	4.00853109919453	3.39189359834695	0.616637500847583	0.000264087270073855	0.00267025335564111
KLF15	28999	1.80637557531494	2.78223204173658	-0.975856466421635	0.000266901325335565	0.00268897257735728
C10orf107	219621	0.877152005801158	1.79622083049178	-0.91906882469062	0.000267685630466905	0.00269540299046791
GGTLC1	92086	2.90187560542156	4.77485612102987	-1.87298051560831	0.000268250093138922	0.00269961394169307
KIF13A	63971	2.98782333254062	3.60641531763359	-0.618591985092964	0.000269640484891591	0.00271011637050337
FNDC1	84624	2.42607174542638	1.32358497058895	1.10248677483743	0.000270163791958368	0.00271148075485351
GSTM5	2949	1.473215096088	2.06304982083861	-0.589834724750603	0.000271130195736375	0.00271822380375137
TGFB2	7042	1.83071176554913	2.78793368351528	-0.957221917966149	0.000272051592997833	0.00272598059281271
PRODH	5625	4.33692951943778	5.8903429542215	-1.55341343478371	0.000272820638710713	0.00273072154483928
BTG3	10950	5.23377601868132	5.96675922302919	-0.732983204347878	0.000274313367127343	0.00273971959798126
LMNB2	84823	4.10259649228944	3.49241437023837	0.610182122051068	0.000275764076916669	0.00274974476912531
ICAM4	3386	2.69138466934059	3.71457610705232	-1.02319143771174	0.000276204422104491	0.00275264849826274
GPC6	10082	2.01863407328544	1.04930322570307	0.969330847582371	0.000279198228025462	0.00277349929745207
HTR1D	3352	0.717710822930467	0.112267927390605	0.605442895539862	0.000280527793354817	0.00278520789776754
FAM3C	10447	5.98778968805737	5.26308672671188	0.72470296134549	0.000282425959767366	0.00280104026836447
FSCN1	6624	5.20387282143862	4.21078187299434	0.993090948444278	0.000291724418931513	0.00287472375879281
RMI2	116028	3.17760306101984	2.38549866956874	0.792104391451104	0.00029468854179563	0.00289620149942595
ABCC6	368	2.17358544339519	2.9104845811154	-0.736899137720211	0.000297076696648545	0.00291346683849213
LOC284578	284578	0.840551572265413	1.52449422266879	-0.683942650403377	0.000298936549555242	0.00292704079317831
DSCC1	79075	1.90305574347398	1.22166772930172	0.681388014172261	0.000300082684494082	0.00293514897069808
COL6A1	1291	6.48939730524316	5.46924875032666	1.0201485549165	0.000300750193645021	0.00293932073899184
ADRB1	153	0.962635953041235	1.77684712850491	-0.814211175463671	0.000301235994750539	0.00294019712062966
RGS10	6001	5.36198252955004	4.68874145743813	0.673241072111908	0.000303284040169263	0.00295569152794525
SERPINE2	5270	4.11827206128462	2.90948686207186	1.20878519921276	0.000314637698997892	0.00304539939537047
UCP2	7351	6.20714900208724	5.60732250044645	0.599826501640792	0.000314654420922766	0.00304539939537047
SECTM1	6398	4.00116915664428	3.2936096135137	0.707559543130581	0.000316506066841785	0.00305850914958054
RPL13AP17	399670	0.405067727820061	1.84973287809119	-1.44466515027112	0.000318821999612637	0.00307356082065789
NPNT	255743	4.1717229459387	5.17267627861335	-1.00095333267465	0.000320307749411163	0.00308394373024614
SLC46A3	283537	2.85215251076558	3.44635436435273	-0.594201853587148	0.000321448466276374	0.00309009080315783
TPM2	7169	6.47598497215817	5.76380677260836	0.712178199549807	0.000322444657612663	0.0030964417510702
OSR1	130497	1.85154248045236	2.47891852261472	-0.627376042162357	0.000322777637402023	0.00309802748493455
PRSS16	10279	2.09356810167548	2.79596027123377	-0.702392169558283	0.000323665352675406	0.00310493316753116
RASSF3	283349	4.09196523285727	4.78381656522294	-0.691851332365666	0.000324965658827909	0.00311578761817492
PON3	5446	4.15815919916234	5.41941190773337	-1.26125270857104	0.000325721108400688	0.00311928736134074
EPAS1	2034	6.27094519418631	7.0265007080825	-0.755555513896192	0.000326209672574614	0.00312122961467582
FAM20C	56975	4.29375479494456	3.54732170051167	0.74643309443289	0.000328121387101537	0.00313253983998124
NOSTRIN	115677	2.5392838467467	3.48494081832853	-0.945656971581827	0.000332020981286013	0.00316012117892519
FAM129A	116496	3.40769847916435	4.28261226095643	-0.874913781792081	0.000335963602151208	0.00318975319182348
ZNF486	90649	2.1995308156023	3.52802930940656	-1.32849849380426	0.000339868851171162	0.00321525340136655
NHSL1	57224	1.6628673455955	2.27200568271249	-0.60913833711699	0.000341912756258502	0.00323127687775892
PI15	51050	1.3484884937271	0.525717542996327	0.822770950730774	0.000344641387665206	0.00324742797138221
NAPSA	9476	9.03191118287546	10.3659841768669	-1.33407299399148	0.000346404549229117	0.00325870987009267
VEGFA	7422	5.84138747539339	4.94988777809126	0.891499697302123	0.000347407003658523	0.00326647532680864
C1orf210	149466	3.10255916946689	3.88883908732415	-0.786279917857258	0.000348586802721042	0.00327423237548207
MRPS36	92259	3.49132135691556	4.09460684765727	-0.603285490741715	0.000348844121846751	0.00327498268409231
CA2	760	3.0300626372125	3.97659956485948	-0.946536927646976	0.000352595965713143	0.00330131914100879
APLP2	334	7.92409780140205	8.64970645480257	-0.72560865340052	0.000361276785129424	0.00337112518864195
HSPA7	3311	2.44243084145485	1.7634977791894	0.678933062265451	0.000364018549162735	0.00339156504891298
SPTLC3	55304	2.08007109215132	2.87157344343176	-0.791502351280439	0.000365492074182806	0.00340185941159458
HELLS	3070	1.69026001415297	0.995102164917451	0.695157849235524	0.000368235847360283	0.0034204977527573
CCDC48	79825	1.29928518838495	1.9131238399383	-0.613838651553353	0.000368888412505862	0.00342483572918546
LRRC15	131578	2.34493312406047	1.07505018010189	1.26988294395857	0.000370671248689372	0.00343620252991448
BEX5	340542	1.77313357138712	2.57479543238799	-0.801661861000873	0.000370576041967114	0.00343620252991448
GALNTL4	374378	3.5255510134957	4.20964599424868	-0.684094980752988	0.000371036306001111	0.00343785998989082
MACF1	23499	3.72313799466507	4.31248292529817	-0.589344930633099	0.00037250394014638	0.00344454169503093
MCAM	4162	5.04389815259018	4.19080891522522	0.85308923736496	0.000377047973135856	0.00347784829593628
SPRY4	81848	3.27996812641649	3.99111279989072	-0.711144673474236	0.000377255115393107	0.00347802081159369
CLDN1	9076	3.85727957162812	4.67880051544849	-0.821520943820373	0.000378641517767204	0.00348478266961652
SEMA3E	9723	0.804420490533642	1.63974980067526	-0.835329310141618	0.000378880645871729	0.00348478266961652
RCAN1	1827	4.082804454794	4.86748109330949	-0.784676638515484	0.000378670331986921	0.00348478266961652
SPP1	30827	7.75658189900294	5.60028719212088	2.15629470688206	0.000382093693804737	0.00350389172785489
PDLIM4	8572	3.01359668771468	1.96568241536582	1.04791427234885	0.000382735787272695	0.00350752454105865
ADAMTS12	81792	1.9859172761035	1.02488532798452	0.96103194811898	0.000386149258798891	0.00353705055565813
CLIC6	54102	4.39475344069553	5.80450753444025	-1.40975409374472	0.000387991829105837	0.00354864479177722
PRKAA1	5562	4.25033434441812	4.85065659438283	-0.600322249964714	0.00039276100657818	0.00358338601009069
PIP5K1B	8395	1.87241732862895	2.60034207780603	-0.727924749177081	0.000393185990631339	0.00358549102227402
GZMB	3002	3.85098929711109	2.42693197339684	1.42405732371425	0.000395452582923871	0.00360082305033344
PAFAH1B3	5050	4.61593549210079	3.90644026656679	0.709495225533999	0.000400414420424006	0.00363524296987992
CXCL17	284340	6.86957849342286	8.05444121156094	-1.18486271813808	0.000405747529799583	0.00366977210930524
HPGDS	27306	1.90088386888964	2.75925412632701	-0.858370257437371	0.000405808358622311	0.00366977210930524
HTATIP2	10553	5.50846007236443	4.91624742041034	0.59221265195409	0.000406645516218158	0.00367554176926472
COLEC12	81035	3.93365642064732	4.94966044037474	-1.01600401972742	0.000409648808962346	0.00369544871310753
MMP24	10893	2.71541121829277	3.46344650898346	-0.748035290690688	0.000410892752686995	0.00369817521662365
CPB2	1361	1.21471977805634	2.74661517354287	-1.53189539548653	0.000414013651914807	0.00371428105221688
IGFBP3	3486	6.75082301667575	5.43558347455373	1.31523954212202	0.000414714458530324	0.00371572075781271
PID1	55022	2.56786517669998	3.37653491057894	-0.808669733878965	0.000416464225339335	0.00372777895591082
DOK4	55715	4.01458071773701	4.9244630998435	-0.909882382106488	0.000416928357545605	0.00372866090514378
PLEK2	26499	3.29861220169899	2.60779933458891	0.690812867110082	0.000417075284349296	0.00372866090514378
SDS	51119	2.44837672648971	1.47732299742135	0.971053729068362	0.000418388077507285	0.00373594037085242
ROMO1	140823	6.8812368824328	6.17687911680523	0.704357765627578	0.000419148972246825	0.00373911676208779
TTR	7276	0.0496628958721147	0.89942921105794	-0.849766315185825	0.000420367632933514	0.00374817652224824
IL20RB	53833	1.85315723514131	0.456038308286897	1.39711892685441	0.00042060156687129	0.00374845153053761
FOSL1	8061	2.36442315142539	1.20330377630593	1.16111937511946	0.00042216120702001	0.00375690906362986
C4BPA	722	5.33325636771874	7.22999630989826	-1.89673994217952	0.000423113893865765	0.00375850525771726
SERF2-C15ORF63	100529067	1.66227449996473	3.34685826408099	-1.68458376411626	0.000425646259473408	0.00377699663995226
LBH	221491	5.69120754757667	6.31734669991777	-0.6261391523411	0.000432535931770217	0.00382342705588261
SCARA3	51435	2.59737940415004	3.29938500751569	-0.702005603365653	0.000433828546712616	0.0038330174660961
DDIT4	54541	6.564900010016	5.46996468899358	1.09493532102242	0.000435623682751699	0.00384519670614448
PKP3	11187	4.35059678472918	3.68514338966213	0.665453395067051	0.00043799351774668	0.00386242061970878
C15orf63	25764	3.73160709346913	2.173962483401	1.55764461006813	0.000443246806506943	0.00389386306887132
SPOCK1	6695	1.70318357269922	0.617680302375185	1.08550327032404	0.000444040841540542	0.0038989827841645
S100P	6286	6.69533615349029	3.63795678065504	3.05737937283525	0.000446913480567332	0.0039144550683376
ANGPTL4	51129	3.96787945444626	2.31508200719073	1.65279744725554	0.000449073416881768	0.00392264460737661
SNORA23	677808	0.12772126125379	0.838414221210716	-0.710692959956926	0.000451513173900788	0.00394022631238149
CAPN3	825	2.44824519792585	3.08634145978829	-0.638096261862441	0.000451332650455592	0.00394022631238149
ARHGEF4	50649	1.43473478845077	0.609998853890114	0.82473593456066	0.000452886239399611	0.00394847487982929
IL6ST	3572	4.85853438782809	5.7181425253274	-0.859608137499312	0.000454403504057002	0.00395796388597456
CCNF	899	2.03000455398388	1.434007644712	0.595996909271877	0.000454291015130983	0.00395796388597456
SLC22A23	63027	2.73519237464399	3.51234635779564	-0.777153983151643	0.000457252850123353	0.00397902680562316
FOLR1	2348	6.23697647839826	7.95874190463416	-1.7217654262359	0.000459523161582148	0.00399225637125578
SUSD4	55061	1.92703383699595	2.9201358537145	-0.993102016718545	0.000459714502453351	0.00399225637125578
FGFR4	2264	2.03652009640828	3.04281475871381	-1.00629466230553	0.000467120922471658	0.0040269270742921
CDC42EP2	10435	2.8144225493855	2.15331044450089	0.661112104884604	0.000467524728463041	0.00402800522434745
NEDD4L	23327	3.22281787404752	4.15121232126961	-0.928394447222087	0.000473643261151785	0.00406738603877665
ETS2	2114	4.99571944330445	5.8292448254757	-0.833525382171246	0.000473797474311632	0.00406738603877665
SERPINF1	5176	6.60200974678206	5.85983994069303	0.742169806089037	0.00047650680892164	0.0040795186457572
ERO1L	30001	5.37281401686973	4.52187413043681	0.850939886432912	0.000480348320036193	0.00410451122866676
MYO5C	55930	3.07403121314504	3.78704685233726	-0.71301563919222	0.000480568281148013	0.00410451122866676
RARRES1	5918	4.73975857175622	3.7131317435762	1.02662682818002	0.000481876393382709	0.00411378010761547
MMP15	4324	3.82331099993886	4.54748275541679	-0.724171755477923	0.000483067076164485	0.00411655255897723
TNFAIP2	7127	5.41803218560244	4.63684302330669	0.781189162295747	0.000485599324671699	0.00413027960159703
RAB37	326624	1.9516358514718	2.60350132814074	-0.651865476668943	0.000493355394142087	0.00417395899087707
PGF	5228	2.64288996196978	1.89765278579208	0.745237176177704	0.000494027891582969	0.00417694585201413
SAA1	6288	3.71893129714117	1.70872864244069	2.01020265470048	0.000516965024849358	0.00433710157438391
PTPRG	5793	2.31300690853162	2.94045013127945	-0.627443222747822	0.000519284194064308	0.00435457899584049
HSD3B7	80270	4.06903697788281	3.42675699023324	0.64227998764957	0.000522847622665868	0.00437650728868205
RCN3	57333	4.33628077040583	3.42361625985934	0.912664510546485	0.000525355935807812	0.00439277240265099
CNTN6	27255	0.426533580381444	1.03508041333539	-0.608546832953945	0.000526092556492195	0.00439569502724148
AIM2	9447	2.93183770910566	1.79048380086278	1.14135390824288	0.000528436405794902	0.00440929057041434
KRT4	3851	0.910336380490159	1.88002184584822	-0.969685465358061	0.000532116864570883	0.00443398689362744
PCDHAC1	56135	0.737750684194539	1.42816349547191	-0.690412811277371	0.000534487331789654	0.00444876048395016
GFRA3	2676	1.2331810106505	2.58089073576936	-1.34770972511885	0.000535237956560592	0.00445195446788591
EPSTI1	94240	4.39977791874872	3.55566839366547	0.844109525083244	0.000544475128037804	0.00451416569536809
PLEKHO1	51177	5.26205126564955	4.59417068542442	0.66788058022513	0.000547911335164988	0.0045308241546327
CTSK	1513	5.9031108497041	4.88120756626897	1.02190328343513	0.000555085226245854	0.00457942871472807
PPAPDC1A	196051	1.17462900822093	0.185795166360369	0.988833841860556	0.000555277751723543	0.00457942871472807
DUSP4	1846	3.36552035935409	2.25729525283795	1.10822510651615	0.000560646207184966	0.00461339591886443
CFD	200576	5.04148446821859	6.03828624634511	-0.996801778126524	0.000572588624143854	0.00469700810481027
PAQR8	85315	2.15837028111878	2.78241659236469	-0.624046311245905	0.000579373217944532	0.00474002282074567
MAL2	114569	6.58794599028476	7.47789736168605	-0.889951371401294	0.000586522225195113	0.00479426072206652
TCN1	6947	2.1619212127784	0.456623554448636	1.70529765832977	0.000593563302017951	0.00483895665430447
NEDD9	4739	4.75722104643751	5.60701275502847	-0.849791708590956	0.000603403192497372	0.00490058326780919
DEPDC1	55635	1.46169816108822	0.567362634417755	0.894335526670469	0.000608084163902215	0.00492686980383809
SDSL	113675	3.3788182756196	2.73821398922154	0.640604286398052	0.000609922453208234	0.00493959575202473
PFKFB4	5210	1.91518761986049	1.29589945212342	0.619288167737066	0.000612565543662997	0.00495573593362615
GGCX	2677	3.29833980051337	3.93275302308482	-0.634413222571448	0.000613817643434507	0.00495808850979024
HIPK3	10114	3.71694838237241	4.38847754080467	-0.671529158432262	0.000615606280871436	0.00496601622641788
SPTBN1	6711	5.01106789352211	5.6112440333639	-0.600176139841793	0.000619792119879998	0.00498888057419325
EFHD1	80303	1.75485881573735	2.73025965288944	-0.975400837152087	0.00063059643733421	0.00506260045405721
CFB	629	6.05073277745011	5.02102341077658	1.02970936667353	0.000631430060432884	0.0050662921145027
GALNT10	55568	4.19642111039218	4.99281299420523	-0.796391883813049	0.000631605253046037	0.0050662921145027
ABCA12	26154	1.24373113490157	0.373593536138092	0.870137598763475	0.000634485514819016	0.00508056362126446
CACNB1	782	2.07969627478645	2.75034964603074	-0.670653371244295	0.00063763623583954	0.00509694759848003
LOC388152	388152	1.815178527639	2.44767009191795	-0.632491564278955	0.000639511030787378	0.00510750977725774
MDFI	4188	3.5929191853795	2.85627037007529	0.736648815304217	0.000642878996558819	0.00513027342257927
PLIN5	440503	1.12667370191261	1.74047626373703	-0.613802561824423	0.000646284761244045	0.00515046538785896
MFSD4	148808	2.92006446426068	4.33001603102213	-1.40995156676145	0.00065056968416643	0.00517567442269819
C11orf70	85016	1.52499769213642	2.31401210283602	-0.789014410699598	0.000657125199200675	0.00522332463464551
DNAH5	1767	1.21847972966382	1.85397086938805	-0.63549113972423	0.000662508989393816	0.00525932405042652
CEBPA	1050	3.71248802982089	4.54715944420633	-0.83467141438544	0.000670445533677247	0.00531016339722138
RGNEF	64283	1.6787686158831	2.37997488497843	-0.701206269095331	0.000672674472172032	0.0053217114157219
TUBA1C	84790	5.75384493575666	5.16501615871249	0.588828777044176	0.000679433878036812	0.00536598677232582
PAPSS2	9060	4.15894756841285	4.90231762195558	-0.743370053542733	0.000682022476045145	0.00538182507069912
TMEM45A	55076	3.79113568643316	2.96070011065546	0.830435575777702	0.000689862701794834	0.00542513672221017
ASPHD2	57168	1.60951918993426	1.00701018692105	0.602509003013218	0.000693288758664117	0.00544743747069545
TMEM37	140738	3.01607245646515	3.74070825097921	-0.724635794514067	0.000694827395735847	0.00545720393323257
SLC6A20	54716	0.559771788139276	1.37368610033645	-0.813914312197178	0.000695726457147443	0.00546194096961733
C9orf152	401546	2.34848041640146	3.6417267039635	-1.29324628756204	0.000696757383804873	0.00546770877248578
PRKCZ	5590	3.72755194254305	4.44122732581824	-0.713675383275183	0.000704497592243998	0.00551672128130992
RNASE1	6035	8.88136196391731	10.1291182034166	-1.24775623949929	0.000705135450763361	0.00551703476673987
SOD3	6649	4.30765230926083	5.31981296476858	-1.01216065550775	0.000722913200960613	0.0056346321579941
TLR3	7098	2.41024512491427	3.07199272459051	-0.661747599676243	0.000726979567553603	0.00565677144955179
C7	28834	5.07398570495612	6.13139048489704	-1.05740477994092	0.000729255564658077	0.00566384118662916
LGALS1	3956	8.83151054562903	8.08114466620157	0.750365879427459	0.000739126954592086	0.00571955247315265
EPHA3	2042	1.29419052322146	1.97163618114344	-0.677445657921985	0.000741834013194976	0.00573368106429634
MMP17	4326	1.90364791115498	1.09384217627744	0.809805734877544	0.000745760299992485	0.00575920412425159
CLDN18	51208	3.31358547682741	5.06427250805075	-1.75068703122334	0.000780825589374355	0.0059749991306312
ABAT	18	1.94964905847414	2.59915567422839	-0.64950661575425	0.000798654385777633	0.00608117326662449
COL4A2	1284	6.26710845366458	5.4757587392044	0.791349714460171	0.000800354347235281	0.0060868802834059
SNORD22	9304	7.16408858651329	6.03923088094835	1.12485770556494	0.000808040837432577	0.00612758090703109
C7orf41	222166	2.68670307071211	3.34760379173869	-0.660900721026581	0.00080897302672555	0.00612920225280609
STAT1	6772	6.92946592833404	5.98328750044521	0.946178427888836	0.000809617527305346	0.00612924967246709
IGSF3	3321	2.74213983570621	3.4123616496953	-0.670221813989086	0.000813371973537661	0.00615262562114123
PLLP	51090	3.53867544589105	4.67522345764943	-1.13654801175838	0.000816828032944024	0.00617623719952801
CDA	978	3.37964561371036	1.89259760027624	1.48704801343412	0.000820364897886692	0.00619283227823913
LRRN4	164312	2.1974058318992	3.46165064714708	-1.26424481524788	0.000823771449436392	0.00621346532171945
SCIN	85477	3.00104260429852	1.8485768570986	1.15246574719992	0.000836682928377551	0.00628589766224112
SERPINB5	5268	1.45265282883415	0.194661523588784	1.25799130524536	0.000838237198035105	0.00629428151510737
IFI35	3430	5.02956732796762	4.39379455612125	0.635772771846362	0.000843966519548958	0.00632957742840923
ZDHHC2	51201	3.10503801679436	3.71169780595908	-0.606659789164714	0.000844489967695342	0.00633093067983466
MIF	6280	7.83731840313883	7.22720590653806	0.610112496600767	0.000853533429791151	0.00638575861923603
ENDOV	284131	2.96428784782358	3.83498829072696	-0.870700442903386	0.000855474218706326	0.00639509423032104
CA9	768	2.53861359493983	0.797347082490154	1.74126651244968	0.000858511402142066	0.00641006348330403
MARCKSL1	65108	6.44001995538278	5.8055006189906	0.634519336392182	0.000860319387961452	0.00641946367485877
CDH24	64403	2.01084966817834	1.36703508921476	0.643814578963582	0.000860473160947098	0.00641946367485877
TMBIM4	51643	5.37278086835018	6.0763893514614	-0.70360848311122	0.000862670237546794	0.00642287397111786
C14orf132	56967	1.7403162052991	2.46713425513979	-0.726818049840689	0.000877092471437267	0.00650740873582676
RAB3IP	117177	1.73408092878951	2.41859521232697	-0.684514283537458	0.000877197428332719	0.00650740873582676
SDCBP2	27111	3.54339396239867	2.30360837908805	1.23978558331062	0.000892246377625897	0.0066109748727543
SAA2	6289	2.39682037645647	0.888274090681654	1.50854628577482	0.000894437465655466	0.00661933933584721
GCLC	2729	4.03328806879791	2.87987117177326	1.15341689702465	0.00089416113994011	0.00661933933584721
LIPH	200879	3.8016400195785	4.69974964853196	-0.898109628953453	0.000897056787938292	0.00663281008481864
RGS4	5999	1.56533447027279	0.973002808698818	0.592331661573973	0.000899544326568985	0.0066464730326196
NCOA2	10499	2.59705925147135	3.22628895176069	-0.629229700289344	0.00090055871540549	0.00665130540625816
C7orf57	136288	0.69043798676397	1.3433798446835	-0.652941857919532	0.000901570200005018	0.00665611247259705
NR2F1	7026	2.86455695570659	3.5297462239834	-0.665189268276811	0.000908710004181129	0.0066981072472728
TSPAN12	23554	3.7268135916742	4.62738645057914	-0.900572858904944	0.000911265020258094	0.00671157960052021
MFSD6L	162387	0.852591295190589	1.6243351296475	-0.771743834456914	0.00091303428863478	0.00671924795268427
P2RY6	5031	3.2338825243621	2.22025233181766	1.01363019254444	0.000925209859868811	0.00678450472133438
SGMS2	166929	3.87476742391194	4.6658928099168	-0.791125386004863	0.000925155667668694	0.00678450472133438
TMEM159	57146	4.45498058481833	5.1895388286343	-0.734558243815965	0.000925140510675433	0.00678450472133438
NDUFA4L2	56901	3.86662999944107	3.11157493011251	0.75505506932857	0.000926498562486417	0.00678856052711862
CTSL1	1514	6.76195286651612	6.03611136920455	0.725841497311568	0.000926312649545125	0.00678856052711862
ProSAPiP1	NA	2.78694401298065	3.44005974876569	-0.653115735785037	0.000934283930030423	0.00684017393755316
UCK2	7371	2.37092864499865	1.70555751106318	0.665371133935474	0.000935889803101554	0.00684649944345834
LOC284889	284889	5.16290364285066	4.52558377734863	0.637319865502027	0.000937652966211324	0.00685396467222273
AKR7A3	22977	1.62974343956453	0.49173952690659	1.13800391265794	0.00094779942172653	0.00690625105677322
SLAIN1	122060	2.43058472865567	3.08995411783262	-0.659369389176947	0.000953982445425781	0.00694582011645903
LEPREL1	55214	2.99769351515692	4.02079446387272	-1.0231009487158	0.000965909629201648	0.0070176441767283
STK32B	55351	0.764707970037903	1.51759684882912	-0.752888878791221	0.000969021532557421	0.00703312246418102
PLA2G12B	84647	0.962614339600248	1.88793412817348	-0.925319788573227	0.000975031059341049	0.00707395765025854
SCGB3A2	117156	7.33298657966174	10.1428380477261	-2.80985146806431	0.000977316288488353	0.00708496729639809
SCGB3A1	92304	6.82901275552998	9.21661823883357	-2.38760548330359	0.000977117959950814	0.00708496729639809
MT1H	4496	1.57012673747685	0.586404353832925	0.983722383643928	0.000983230642602674	0.00711387219542044
ADAMTS2	9509	3.20654139290843	2.1975077732219	1.00903361968653	0.00098592622636311	0.00712499622552229
PGC	5225	4.46778342182067	6.82459548058591	-2.35681205876524	0.000989759439616457	0.00714710092996907
CILP2	148113	1.72804779494927	0.940135831692356	0.787911963256917	0.00101480193427027	0.00727431285087971
RAC3	8202	2.98443610036592	2.30158646352337	0.682849636842558	0.0010152587042242	0.00727431285087971
KIAA1524	57650	1.59801460148836	0.985751926935829	0.612262674552532	0.0010189399770429	0.0072956654867617
RASEF	158158	2.44428450477036	3.26434871280875	-0.820064208038387	0.00103420338569991	0.00737890186773097
SGOL2	151246	1.76797747127812	1.17870041840035	0.58927705287777	0.00105545639470984	0.00749540541637533
ITGAE	3682	2.4947004139389	1.90816072511384	0.586539688825068	0.0010578810505861	0.00750396254829658
WARS	7453	6.79676724147077	5.94681652888347	0.849950712587296	0.00109589658671252	0.00769671358483754
IDO1	3620	4.33634838529614	3.12064277360732	1.21570561168883	0.00112100179258261	0.00783131343137671
MACROD2	140733	2.01366110786842	3.17757070316049	-1.16390959529208	0.00112941337333722	0.00787219887903513
RASL11B	65997	1.31389617480137	2.0204659251583	-0.706569750356931	0.00114604085241555	0.00794310026775583
C1QTNF1	114897	3.45459450346303	2.82883606238007	0.625758441082961	0.00114670624569996	0.00794472867000158
CD55	1604	6.4981478642588	7.39843547623574	-0.90028761197694	0.00115735300555414	0.00799692315404038
EMILIN1	11117	5.35691465430273	4.60176351962106	0.755151134681668	0.00116048725589882	0.0080041529454875
FAM176A	84141	3.28221734500241	4.1198579104617	-0.837640565459285	0.00116424476156315	0.00802107710495372
ITGB4	3691	4.73003805369378	3.89615902214386	0.833879031549925	0.00117426572882438	0.00807203819624268
SLC4A11	83959	1.68670577320068	1.03297329535208	0.653732477848595	0.00119951981794815	0.0082272527981676
CAV2	858	4.84011618701028	5.64450838234894	-0.80439219533866	0.00120150707129243	0.00823476272367041
NME2	4831	8.70225323594562	8.09605821506663	0.606195020878989	0.00120497420975114	0.0082493356785522
CXCL16	58191	5.7273250197964	6.33812800999498	-0.610802990198575	0.00121389078371207	0.00829499525915353
KCNE3	10008	2.65230645423196	1.99119562143528	0.66111083279668	0.00122874910091252	0.00835630882665525
GSTM3	2947	2.21267446064073	2.88103900627788	-0.668364545637145	0.00122983856251489	0.00836063732903769
RAB27B	5874	2.78632290383142	3.6549371653468	-0.868614261515374	0.00123521397312706	0.00838791181089263
NEO1	4756	2.65976286792418	3.2526095383739	-0.592846670449721	0.00126160185637449	0.00852320112119473
TMEM163	81615	3.39044873711278	4.24876778475622	-0.858319047643432	0.00126496247868755	0.00853653106732581
H19	283120	4.42658332491067	2.86812880448512	1.55845452042554	0.0012733443232225	0.008561790955817
ADRA2A	150	1.715681617742	2.54409910840933	-0.828417490667334	0.00127790632800167	0.00858308482384527
EGFL6	25975	3.77224562063157	3.16218558814438	0.610060032487195	0.0012853911766627	0.00862707816278668
PEBP4	157310	3.81971427578684	5.49904923742807	-1.67933496164123	0.00128631615016632	0.00863014801294793
COL4A1	1282	6.37251873622646	5.55725976767835	0.815258968548108	0.00129052128290685	0.00864989065572413
PPP1R14A	94274	3.63429501556891	4.33560549407075	-0.701310478501842	0.00129391518492148	0.00865909810300791
ARRDC3	57561	5.43600974885998	6.05432051064352	-0.618310761783541	0.00130412741662796	0.00871883442518453
TMEM132D	121256	0.307451497400681	0.916074344081883	-0.608622846681203	0.00130513667638073	0.00872154512525678
LRRK2	120892	3.51215536123604	4.63709242671547	-1.12493706547943	0.00131084764992493	0.00873952492956346
PSMB9	5698	6.15621937496805	5.45234497717402	0.703874397794028	0.00130971237495165	0.00873952492956346
GFPT2	9945	2.76409645924425	2.06299213052897	0.701104328715285	0.00131139418277368	0.00873952492956346
LGALS4	3960	0.760108061298926	2.26863363535515	-1.50852557405622	0.00132946246704832	0.00883611406348966
SAMD12	401474	1.72686581562567	2.42061690239935	-0.693751086773672	0.00132921401694865	0.00883611406348966
NME5	8382	1.56510743325726	2.25438171522385	-0.689274281966589	0.00133699881255236	0.00886704530480739
UNC13D	201294	4.04807362950246	3.31902954527787	0.729044084224583	0.00134380858931886	0.00890261131839847
SEMA7A	8482	3.13698434342979	2.30581918846104	0.83116515496875	0.00134624946175157	0.00891238390084245
FGF13	2258	1.45202102916853	2.26203389962472	-0.810012870456184	0.00135476189520649	0.00895588835953663
MEF2B	100271849	1.93232803446235	1.20411454281886	0.728213491643498	0.0013566932767373	0.00896544497269617
LAMP3	27074	4.56741485666161	5.45889857094194	-0.89148371428033	0.00135838195350703	0.00897018093591389
CRELD2	79174	5.41289056192603	4.75121390837808	0.661676653547955	0.0013580912842953	0.00897018093591389
SLC16A14	151473	2.69354543827487	1.36390463635441	1.32964080192046	0.00136714113668731	0.00900287478770756
PPP1R1C	151242	0.997921527412117	1.64259221352139	-0.644670686109272	0.00137163903823034	0.00902543377134311
LPL	4023	3.42272964911681	4.49656707021114	-1.07383742109434	0.00137268803509854	0.00902911727149458
GJB2	2706	3.27678619522615	2.00208724034695	1.2746989548792	0.00137549866356777	0.00903472556351257
